Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S136781013,White-throated Swift,Aeronautes saxatalis,4102,3,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136848067,White-throated Swift,Aeronautes saxatalis,4102,5,US-UT,Kane,L24184200,"West Zion Park Boulevard, Orderville, Utah, US (37.234, -112.874)",37.2339396,-112.8743229,2023-05-09,3:07 PM,eBird - Stationary Count,11,1,,,3,,,Queueing for the entrance,
S136848012,White-throated Swift,Aeronautes saxatalis,4102,20,US-UT,Washington,L5655832,Zion NP--Big Bend,37.2733015,-112.9457617,2023-05-09,6:14 PM,eBird - Stationary Count,5,1,,,3,,,,
S136847941,White-throated Swift,Aeronautes saxatalis,4102,5,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136848092,White-throated Swift,Aeronautes saxatalis,4102,50,US-UT,Washington,L742244,Zion NP--Riverside Walk,37.2903064,-112.9472208,2023-05-09,4:48 PM,eBird - Traveling Count,80,1,5.38,,3,,,,
S136850669,Black-chinned Hummingbird,Archilochus alexandri,4742,1,US-UT,Washington,L24184722,"221 Paradise Road, Springdale, Utah, US (37.193, -113.002)",37.1930067,-113.0024272,2023-05-09,7:55 PM,eBird - Traveling Count,11,1,0.23,,2,,,Mady,
S136781013,Broad-tailed Hummingbird,Selasphorus platycercus,4773,5,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136799921,American Coot,Fulica americana,5418,10,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136808365,Killdeer,Charadrius vociferus,5866,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136847941,Great Blue Heron,Ardea herodias,7291,1,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136808365,Turkey Vulture,Cathartes aura,7550,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136799921,Turkey Vulture,Cathartes aura,7550,1,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136797268,Turkey Vulture,Cathartes aura,7550,1,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136848012,Turkey Vulture,Cathartes aura,7550,6,US-UT,Washington,L5655832,Zion NP--Big Bend,37.2733015,-112.9457617,2023-05-09,6:14 PM,eBird - Stationary Count,5,1,,,3,,,,
S136847941,Turkey Vulture,Cathartes aura,7550,3,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136848092,Turkey Vulture,Cathartes aura,7550,5,US-UT,Washington,L742244,Zion NP--Riverside Walk,37.2903064,-112.9472208,2023-05-09,4:48 PM,eBird - Traveling Count,80,1,5.38,,3,,,,
S136781013,Williamson's Sapsucker,Sphyrapicus thyroideus,10813,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,569943061
S136847941,Ladder-backed Woodpecker,Dryobates scalaris,11095,1,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,Seen,,
S136781013,Northern Flicker,Colaptes auratus,11572,3,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136781013,Dusky Flycatcher,Empidonax oberholseri,16543,6,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571983111
S136808365,Say's Phoebe,Sayornis saya,16585,2,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136847941,Ash-throated Flycatcher,Myiarchus cinerascens,16898,1,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136848067,Cassin's Kingbird,Tyrannus vociferans,17032,1,US-UT,Kane,L24184200,"West Zion Park Boulevard, Orderville, Utah, US (37.234, -112.874)",37.2339396,-112.8743229,2023-05-09,3:07 PM,eBird - Stationary Count,11,1,,,3,,,Queueing for the entrance,
S136808365,Western Kingbird,Tyrannus verticalis,17038,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136850669,Western Kingbird,Tyrannus verticalis,17038,1,US-UT,Washington,L24184722,"221 Paradise Road, Springdale, Utah, US (37.193, -113.002)",37.1930067,-113.0024272,2023-05-09,7:55 PM,eBird - Traveling Count,11,1,0.23,,2,,,Mady,571984811
S136847941,Western Kingbird,Tyrannus verticalis,17038,3,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136797268,Plumbeous Vireo,Vireo plumbeus,18763,1,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136781013,Plumbeous Vireo,Vireo plumbeus,18763,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136848067,Plumbeous Vireo,Vireo plumbeus,18763,1,US-UT,Kane,L24184200,"West Zion Park Boulevard, Orderville, Utah, US (37.234, -112.874)",37.2339396,-112.8743229,2023-05-09,3:07 PM,eBird - Stationary Count,11,1,,,3,,,Queueing for the entrance,
S136848092,Warbling Vireo,Vireo gilvus,18775,1,US-UT,Washington,L742244,Zion NP--Riverside Walk,37.2903064,-112.9472208,2023-05-09,4:48 PM,eBird - Traveling Count,80,1,5.38,,3,,,,
S136797268,Steller's Jay,Cyanocitta stelleri,20766,4,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136797732,Steller's Jay,Cyanocitta stelleri,20766,1,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Steller's Jay,Cyanocitta stelleri,20766,2,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136781013,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,20805,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571983201
S136847941,Woodhouse's Scrub-Jay,Aphelocoma woodhouseii,20805,2,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136808365,Black-billed Magpie,Pica hudsonia,20972,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136808365,Common Raven,Corvus corax,21121,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136799921,Common Raven,Corvus corax,21121,2,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136783400,Common Raven,Corvus corax,21121,2,US-UT,Garfield,L695960,Bryce Canyon NP--Bryce Point,37.6037943,-112.156409,2023-05-09,10:46 AM,eBird - Traveling Count,17,1,0.39,,3,,,,
S136797732,Common Raven,Corvus corax,21121,3,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Common Raven,Corvus corax,21121,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136848012,Common Raven,Corvus corax,21121,1,US-UT,Washington,L5655832,Zion NP--Big Bend,37.2733015,-112.9457617,2023-05-09,6:14 PM,eBird - Stationary Count,5,1,,,3,,,,
S136847941,Common Raven,Corvus corax,21121,5,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136848092,Common Raven,Corvus corax,21121,3,US-UT,Washington,L742244,Zion NP--Riverside Walk,37.2903064,-112.9472208,2023-05-09,4:48 PM,eBird - Traveling Count,80,1,5.38,,3,,,,
S136797268,Mountain Chickadee,Poecile gambeli,21575,1,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136797732,Mountain Chickadee,Poecile gambeli,21575,2,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Mountain Chickadee,Poecile gambeli,21575,7,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571983481
S136799921,Violet-green Swallow,Tachycineta thalassina,23543,10,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136783400,Violet-green Swallow,Tachycineta thalassina,23543,2,US-UT,Garfield,L695960,Bryce Canyon NP--Bryce Point,37.6037943,-112.156409,2023-05-09,10:46 AM,eBird - Traveling Count,17,1,0.39,,3,,,,
S136797268,Violet-green Swallow,Tachycineta thalassina,23543,10,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136797732,Violet-green Swallow,Tachycineta thalassina,23543,20,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Violet-green Swallow,Tachycineta thalassina,23543,6,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571983361
S136848067,Violet-green Swallow,Tachycineta thalassina,23543,3,US-UT,Kane,L24184200,"West Zion Park Boulevard, Orderville, Utah, US (37.234, -112.874)",37.2339396,-112.8743229,2023-05-09,3:07 PM,eBird - Stationary Count,11,1,,,3,,,Queueing for the entrance,
S136848092,Violet-green Swallow,Tachycineta thalassina,23543,25,US-UT,Washington,L742244,Zion NP--Riverside Walk,37.2903064,-112.9472208,2023-05-09,4:48 PM,eBird - Traveling Count,80,1,5.38,,3,,,,
S136799921,Barn Swallow,Hirundo rustica,23610,3,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136797732,Ruby-crowned Kinglet,Corthylio calendula,26270,2,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136797268,White-breasted Nuthatch,Sitta carolinensis,26356,1,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136781013,White-breasted Nuthatch,Sitta carolinensis,26356,3,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136797732,Pygmy Nuthatch,Sitta pygmaea,26368,1,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Brown Creeper,Certhia americana,26441,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571983921
S136797732,Blue-grey Gnatcatcher,Polioptila caerulea,26546,1,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Blue-grey Gnatcatcher,Polioptila caerulea,26546,3,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136847941,Blue-grey Gnatcatcher,Polioptila caerulea,26546,2,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136781013,House Wren,Troglodytes aedon,26614,2,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136847941,House Wren,Troglodytes aedon,26614,5,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136797732,Bewick's Wren,Thryomanes bewickii,26787,1,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136799921,Common Starling,Sturnus vulgaris,27232,2,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136797268,Western Bluebird,Sialia mexicana,27545,2,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,570007611
S136809032,Mountain Bluebird,Sialia currucoides,27553,1,US-UT,Garfield,L24177383,"Highway 89, Hatch, Utah, US (37.584, -112.477)",37.5842663,-112.4765437,2023-05-09,2:20 PM,eBird - Casual Observation,,0,,,3,,,,
S136797732,Townsend's Solitaire,Myadestes townsendi,27571,2,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Townsend's Solitaire,Myadestes townsendi,27571,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571984021
S136781013,American Robin,Turdus migratorius,27969,3,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136850669,American Robin,Turdus migratorius,27969,2,US-UT,Washington,L24184722,"221 Paradise Road, Springdale, Utah, US (37.193, -113.002)",37.1930067,-113.0024272,2023-05-09,7:55 PM,eBird - Traveling Count,11,1,0.23,,2,,,Mady,
S136799921,House Sparrow,Passer domesticus,30886,4,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136850669,House Finch,Haemorhous mexicanus,31648,10,US-UT,Washington,L24184722,"221 Paradise Road, Springdale, Utah, US (37.193, -113.002)",37.1930067,-113.0024272,2023-05-09,7:55 PM,eBird - Traveling Count,11,1,0.23,,2,,,Mady,
S136847941,House Finch,Haemorhous mexicanus,31648,2,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136797732,Pine Siskin,Spinus pinus,31931,2,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136847941,Lesser Goldfinch,Spinus psaltria,31945,2,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136797732,Chipping Sparrow,Spizella passerina,32315,2,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Chipping Sparrow,Spizella passerina,32315,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136848067,Chipping Sparrow,Spizella passerina,32315,1,US-UT,Kane,L24184200,"West Zion Park Boulevard, Orderville, Utah, US (37.234, -112.874)",37.2339396,-112.8743229,2023-05-09,3:07 PM,eBird - Stationary Count,11,1,,,3,,,Queueing for the entrance,
S136850669,Chipping Sparrow,Spizella passerina,32315,4,US-UT,Washington,L24184722,"221 Paradise Road, Springdale, Utah, US (37.193, -113.002)",37.1930067,-113.0024272,2023-05-09,7:55 PM,eBird - Traveling Count,11,1,0.23,,2,,,Mady,
S136797268,Dark-eyed Junco,Junco hyemalis,32449,2,US-UT,Garfield,L1179352,Bryce Canyon NP--North Campground to Bryce Point,37.6319067,-112.1648955,2023-05-09,12:15 PM,eBird - Traveling Count,30,1,1.1,,2,,,With mady,
S136797732,Dark-eyed Junco,Junco hyemalis,32449,1,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Dark-eyed Junco,Junco hyemalis,32449,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136808365,Savannah Sparrow,Passerculus sandwichensis,32569,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136781013,Song Sparrow,Melospiza melodia,32601,1,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136781013,Green-tailed Towhee,Pipilo chlorurus,32712,7,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,571983181
S136781013,Spotted Towhee,Pipilo maculatus,32713,5,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,,,
S136848067,Spotted Towhee,Pipilo maculatus,32713,1,US-UT,Kane,L24184200,"West Zion Park Boulevard, Orderville, Utah, US (37.234, -112.874)",37.2339396,-112.8743229,2023-05-09,3:07 PM,eBird - Stationary Count,11,1,,,3,,,Queueing for the entrance,
S136848012,Spotted Towhee,Pipilo maculatus,32713,1,US-UT,Washington,L5655832,Zion NP--Big Bend,37.2733015,-112.9457617,2023-05-09,6:14 PM,eBird - Stationary Count,5,1,,,3,,,,
S136848092,Spotted Towhee,Pipilo maculatus,32713,1,US-UT,Washington,L742244,Zion NP--Riverside Walk,37.2903064,-112.9472208,2023-05-09,4:48 PM,eBird - Traveling Count,80,1,5.38,,3,,,,
S136799921,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,32891,4,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136808365,Western Meadowlark,Sturnella neglecta,32893,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136850669,Bullock's Oriole,Icterus bullockii,33060,1,US-UT,Washington,L24184722,"221 Paradise Road, Springdale, Utah, US (37.193, -113.002)",37.1930067,-113.0024272,2023-05-09,7:55 PM,eBird - Traveling Count,11,1,0.23,,2,,,Mady,
S136847941,Bullock's Oriole,Icterus bullockii,33060,2,US-UT,Washington,L1520717,Zion NP--Pa'rus Trail,37.2122648,-112.9765777,2023-05-09,6:41 PM,eBird - Traveling Count,56,1,2.68,,3,,,,
S136808365,Red-winged Blackbird,Agelaius phoeniceus,33101,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136799921,Red-winged Blackbird,Agelaius phoeniceus,33101,3,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136808365,Brown-headed Cowbird,Molothrus ater,33157,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136799921,Brown-headed Cowbird,Molothrus ater,33157,30,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136808365,Brewer's Blackbird,Euphagus cyanocephalus,33175,1,US-UT,Garfield,L24177245,"590 U.S. 89, Hatch, Utah, US (37.662, -112.429)",37.6615838,-112.4286844,2023-05-09,1:40 PM,eBird - Traveling Count,6,1,0.34,,2,,,,
S136799921,Brewer's Blackbird,Euphagus cyanocephalus,33175,2,US-UT,Garfield,L1141771,Bryce Canyon City Ponds,37.6713359,-112.1588767,2023-05-09,12:59 PM,eBird - Traveling Count,7,1,0.53,,2,,,,
S136797732,Virginia's Warbler,Leiothlypis virginiae,33309,1,US-UT,Garfield,L2354355,Bryce Canyon NP--Queen's Garden Trail,37.6204658,-112.1583617,2023-05-09,11:19 AM,eBird - Traveling Count,81,1,5.56,,1,,,AN,
S136781013,Virginia's Warbler,Leiothlypis virginiae,33309,18,US-UT,Garfield,L2354360,Bryce Canyon NP--Swamp Canyon Loop Trail,37.5910858,-112.199893,2023-05-09,7:15 AM,eBird - Traveling Count,195,1,6.74,,3,,"Counted individual singer, seen 2 groups of 3-4 birds too.",,571983261
S136848012,Yellow Warbler,Setophaga petechia,33404,2,US-UT,Washington,L5655832,Zion NP--Big Bend,37.2733015,-112.9457617,2023-05-09,6:14 PM,eBird - Stationary Count,5,1,,,3,,,,
