taxon_sort,common_name,scientific_name,species_code,aba,world_lifer,US_lifer,media_lifer,freq_US,freq_MI,freq_IN,freq_KS,freq_CO4,freq_TX,freq_AZ,freq_CA,freq_UT,freq_NV,freq_ID,freq_ND,freq_MT,freq_CO6,freq_WA,midwest,colorado,texas,arizona,california,mountainwest,cascadia,freq_max,Column1,Column2,target,region,exotic,vagrant,comment,Sensitive
32004,Snow Bunting ,Plectrophenax nivalis,snobun,1,,,,0.00%,0.43%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,FALSE,700.00%,0,,,,,
32236,Rufous-winged Sparrow ,Peucaea carpalis,ruwspa,2,1,1,1,0.12%,0.00%,0.00%,0.00%,0.00%,0.00%,3.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.64%,0.00%,0.00%,0.00%,3.64%,FALSE,700.00%,1,arizona,,,,
32249,Botteri's Sparrow ,Peucaea botterii,botspa,2,1,1,1,0.03%,0.00%,0.00%,0.00%,0.00%,0.10%,1.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,1.11%,0.00%,0.00%,0.00%,1.11%,FALSE,642.15%,1,texas,,,,
32261,Cassin's Sparrow ,Peucaea cassinii,casspa,1,1,1,1,0.18%,0.00%,0.00%,0.24%,0.15%,1.22%,0.13%,0.02%,0.00%,0.00%,0.00%,0.00%,0.04%,1.32%,0.00%,0.24%,0.15%,1.22%,0.13%,0.02%,0.04%,0.00%,1.22%,FALSE,473.97%,1,texas,,,,
32263,Bachman's Sparrow ,Peucaea aestivalis,bacspa,1,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,FALSE,700.00%,0,,,,,
32268,Grasshopper Sparrow ,Ammodramus savannarum,graspa,1,,,,1.00%,0.06%,0.59%,2.88%,0.00%,2.00%,0.00%,1.00%,0.00%,0.00%,0.76%,18.19%,5.00%,2.00%,1.00%,2.88%,0.00%,2.00%,0.00%,1.00%,18.19%,1.00%,18.19%,FALSE,507.90%,0,,,,,
32291,Olive Sparrow ,Arremonops rufivirgatus,olispa,2,1,1,1,0.16%,0.00%,0.00%,0.00%,0.00%,3.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.11%,0.00%,0.00%,0.00%,0.00%,3.11%,FALSE,700.00%,1,texas,,,,
32315,Chipping Sparrow ,Spizella passerina,chispa,1,,,,19.00%,15.46%,30.04%,19.07%,5.00%,9.00%,7.00%,3.00%,15.00%,9.00%,17.48%,22.16%,22.00%,11.00%,9.00%,30.04%,5.00%,9.00%,7.00%,3.00%,22.16%,9.00%,30.04%,FALSE,246.81%,0,,,,,
32321,Clay-coloured Sparrow ,Spizella pallida,clcspa,1,,,,1.00%,0.06%,0.06%,2.93%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.20%,27.75%,4.00%,0.00%,0.00%,2.93%,0.00%,4.00%,0.00%,0.00%,27.75%,0.00%,27.75%,FALSE,560.12%,0,,,,,
32323,Black-chinned Sparrow ,Spizella atrogularis,bkcspa,1,1,1,1,0.11%,0.00%,0.00%,0.00%,0.01%,0.17%,1.04%,0.76%,0.26%,0.71%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.01%,0.17%,1.04%,0.76%,0.71%,0.00%,1.04%,FALSE,270.63%,1,"arizona, texas",,,,
32328,Field Sparrow ,Spizella pusilla,fiespa,1,,,,7.00%,8.07%,21.89%,11.06%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.72%,1.00%,0.00%,0.00%,21.89%,0.00%,2.00%,0.00%,0.00%,8.72%,0.00%,21.89%,FALSE,469.89%,0,,,,,
32333,Brewer's Sparrow ,Spizella breweri,brespa,1,1,1,1,0.59%,0.00%,0.00%,0.01%,0.77%,0.43%,1.89%,1.06%,4.58%,14.15%,8.17%,0.26%,3.87%,2.65%,1.37%,0.01%,0.77%,0.43%,1.89%,1.06%,14.15%,1.37%,14.15%,FALSE,503.23%,1,mountainwest,,,,
32340,Five-striped Sparrow ,Amphispizopsis quinquestriata,fisspa,3,1,1,1,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.00%,0.00%,0.00%,0.53%,FALSE,700.00%,1,arizona,,,,
32343,Black-throated Sparrow ,Amphispiza bilineata,bktspa,1,1,1,1,0.66%,0.00%,0.00%,0.00%,0.41%,1.81%,9.62%,1.04%,4.01%,11.47%,0.23%,0.00%,0.00%,0.45%,0.11%,0.00%,0.41%,1.81%,9.62%,1.04%,11.47%,0.11%,11.47%,FALSE,328.22%,,,,,,
32354,Lark Sparrow ,Chondestes grammacus,larspa,1,,,,2.00%,0.01%,0.20%,8.91%,1.00%,9.00%,7.00%,3.00%,6.00%,3.00%,4.11%,9.85%,6.00%,7.00%,2.00%,8.91%,1.00%,9.00%,7.00%,3.00%,9.85%,2.00%,9.85%,FALSE,169.16%,0,,,,,
32357,Lark Bunting ,Calamospiza melanocorys,larbun,1,1,1,1,0.22%,0.00%,0.07%,0.20%,0.21%,0.48%,0.22%,0.00%,0.12%,0.00%,0.03%,6.97%,4.18%,3.18%,0.00%,0.20%,0.21%,0.48%,0.22%,0.00%,6.97%,0.00%,6.97%,FALSE,603.88%,1,mountainwest,,,,
32421,American Tree Sparrow ,Spizelloides arborea,amtspa,1,,,1,1.00%,11.60%,2.97%,0.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.60%,FALSE,700.00%,0,,,,,
32425,Fox Sparrow ,Passerella iliaca,foxspa,1,,,,1.00%,4.91%,2.83%,1.30%,0.00%,0.00%,0.00%,2.00%,4.00%,3.00%,2.61%,0.00%,2.00%,1.00%,1.00%,4.91%,0.00%,0.00%,0.00%,2.00%,4.00%,1.00%,4.91%,FALSE,288.58%,0,,,,,
32449,Dark-eyed Junco ,Junco hyemalis,daejun,1,,,,10.00%,25.44%,17.97%,11.56%,19.00%,1.00%,4.00%,22.00%,9.00%,8.00%,10.30%,0.01%,13.00%,10.00%,32.00%,25.44%,19.00%,1.00%,4.00%,22.00%,13.00%,32.00%,32.00%,TRUE,192.37%,0,,,,,
32473,Yellow-eyed Junco ,Junco phaeonotus,yeejun,2,1,1,1,0.16%,0.00%,0.00%,0.00%,0.00%,0.00%,6.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.33%,0.00%,0.00%,0.00%,6.33%,FALSE,700.00%,,,,,,
32512,White-crowned Sparrow ,Zonotrichia leucophrys,whcspa,1,,,,7.00%,1.35%,5.75%,10.59%,13.00%,8.00%,9.00%,6.00%,5.00%,2.00%,2.67%,0.02%,6.00%,5.00%,23.00%,10.59%,13.00%,8.00%,9.00%,6.00%,6.00%,23.00%,23.00%,TRUE,212.99%,0,,,,,
32521,Golden-crowned Sparrow ,Zonotrichia atricapilla,gocspa,1,,1,,1.12%,0.00%,0.07%,0.01%,0.12%,0.02%,0.05%,0.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.07%,0.12%,0.02%,0.05%,0.55%,0.00%,0.02%,0.55%,FALSE,463.30%,1,california,,,"hard, canada maybe?",
32523,Harris's Sparrow ,Zonotrichia querula,harspa,1,,1,,0.32%,0.02%,0.03%,19.23%,0.36%,0.76%,0.03%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,19.23%,0.36%,0.76%,0.03%,0.00%,0.06%,0.00%,19.23%,FALSE,658.68%,1,midwest,,,,
32526,White-throated Sparrow ,Zonotrichia albicollis,whtspa,1,,,,11.00%,11.88%,24.01%,16.73%,0.00%,7.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.00%,0.00%,0.00%,24.01%,0.00%,7.00%,0.00%,0.00%,0.10%,0.00%,24.01%,FALSE,540.21%,0,,,,,
32532,Sagebrush Sparrow ,Artemisiospiza nevadensis,sagspa1,1,1,1,1,0.09%,0.00%,0.00%,0.00%,0.24%,0.00%,0.04%,0.13%,0.78%,5.13%,2.13%,0.00%,0.10%,0.37%,0.39%,0.00%,0.24%,0.00%,0.04%,0.13%,5.13%,0.39%,5.13%,FALSE,605.56%,1,mountainwest,,,,
32533,Bell's Sparrow ,Artemisiospiza belli,belspa2,1,1,1,1,0.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.00%,0.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.19%,0.09%,0.00%,1.19%,FALSE,650.78%,1,california,,,,
32542,Vesper Sparrow ,Pooecetes gramineus,vesspa,1,,,,1.00%,1.42%,2.01%,5.73%,5.00%,2.00%,1.00%,0.00%,3.00%,5.00%,4.46%,15.74%,17.00%,7.00%,3.00%,5.73%,5.00%,2.00%,1.00%,0.00%,17.00%,3.00%,17.00%,FALSE,352.80%,0,,,,,
32546,LeConte's Sparrow ,Ammospiza leconteii,lecspa,1,1,1,1,0.04%,0.01%,0.02%,0.28%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,0.00%,3.31%,0.11%,0.00%,0.01%,0.28%,0.00%,0.11%,0.00%,0.00%,3.31%,0.01%,3.31%,FALSE,623.82%,1,"midwest, mountainwest",,,,
32547,Seaside Sparrow ,Ammospiza maritima,seaspa,1,,,,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,1.00%,FALSE,700.00%,0,,,,,
32557,Nelson's Sparrow ,Ammospiza nelsoni,nstspa,1,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.90%,0.00%,3.90%,FALSE,700.00%,0,,,,,
32563,Saltmarsh Sparrow ,Ammospiza caudacuta,sstspa,1,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
32569,Savannah Sparrow ,Passerculus sandwichensis,savspa,1,,,,5.00%,3.02%,3.22%,10.80%,2.00%,9.00%,0.00%,4.00%,3.00%,3.00%,4.76%,0.00%,15.00%,3.00%,12.00%,10.80%,2.00%,9.00%,0.00%,4.00%,15.00%,12.00%,15.00%,FALSE,198.86%,0,,,,,
32594,Baird's Sparrow ,Centronyx bairdii,baispa,2,1,1,1,0.02%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.84%,1.97%,0.05%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,3.84%,0.00%,3.84%,FALSE,697.31%,1,mountainwest,,,,
32595,Henslow's Sparrow ,Centronyx henslowii,henspa,2,,,,0.00%,0.08%,1.21%,0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,0.00%,0.00%,0.00%,1.21%,0.00%,0.00%,0.00%,0.00%,0.19%,0.00%,1.21%,FALSE,605.43%,0,,,,,
32601,Song Sparrow ,Melospiza melodia,sonspa,1,,,,32.00%,45.52%,45.43%,11.69%,20.00%,1.00%,11.00%,31.00%,23.00%,11.00%,27.98%,27.30%,21.00%,17.00%,45.00%,45.52%,20.00%,1.00%,11.00%,31.00%,27.98%,45.00%,45.52%,FALSE,175.56%,0,,,,,
32634,Lincoln's Sparrow ,Melospiza lincolnii,linspa,1,,,,2.00%,0.17%,0.52%,10.25%,2.00%,12.00%,1.00%,1.00%,3.00%,1.00%,1.24%,0.01%,5.00%,5.00%,0.00%,10.25%,2.00%,12.00%,1.00%,1.00%,5.00%,0.00%,12.00%,FALSE,268.80%,0,,,,,
32639,Swamp Sparrow ,Melospiza georgiana,swaspa,1,,,,4.00%,6.61%,9.00%,3.03%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.32%,0.00%,0.00%,0.00%,9.00%,0.00%,2.00%,0.00%,0.00%,2.32%,0.00%,9.00%,FALSE,472.97%,0,,,,,
32654,Canyon Towhee ,Melozone fusca,cantow,1,1,1,1,0.50%,0.00%,0.00%,0.00%,0.60%,1.57%,9.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.00%,0.00%,0.60%,1.57%,9.09%,0.00%,0.00%,0.00%,9.09%,FALSE,565.10%,,,,,,
32668,Abert's Towhee ,Melozone aberti,abetow,1,1,1,1,0.57%,0.00%,0.00%,0.00%,0.00%,0.00%,17.86%,0.34%,0.94%,2.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.86%,0.34%,2.24%,0.00%,17.86%,FALSE,611.64%,,,,,,
32674,California Towhee ,Melozone crissalis,caltow,1,1,1,1,2.46%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,32.26%,0.00%,0.00%,32.26%,FALSE,700.00%,,,,,,
32698,Rufous-crowned Sparrow ,Aimophila ruficeps,rucspa,1,1,1,1,0.39%,0.00%,0.00%,0.03%,0.10%,1.94%,4.13%,1.53%,0.07%,0.01%,0.00%,0.00%,0.00%,0.08%,0.00%,0.03%,0.10%,1.94%,4.13%,1.53%,0.07%,0.00%,4.13%,FALSE,370.85%,,,,,,
32712,Green-tailed Towhee ,Pipilo chlorurus,gnttow,1,1,1,1,0.68%,0.00%,0.00%,0.00%,0.49%,0.38%,5.11%,2.46%,7.82%,8.24%,3.16%,0.00%,1.97%,7.75%,0.10%,0.00%,0.49%,0.38%,5.11%,2.46%,8.24%,0.10%,8.24%,FALSE,343.70%,,,,,,
32713,Spotted Towhee ,Pipilo maculatus,spotow,1,,1,1,6.05%,0.01%,0.02%,2.62%,12.33%,2.77%,11.13%,28.63%,15.26%,15.97%,10.14%,8.39%,8.50%,18.26%,35.61%,2.62%,12.33%,2.77%,11.13%,28.63%,15.97%,35.61%,35.61%,TRUE,228.56%,1,,,,,
32741,Eastern Towhee ,Pipilo erythrophthalmus,eastow,1,,,,12.00%,8.27%,24.58%,3.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.00%,0.00%,0.00%,24.58%,0.00%,0.00%,0.00%,0.00%,0.39%,0.00%,24.58%,FALSE,688.98%,0,,,,,
32887,Yellow-breasted Chat ,Icteria virens,yebcha,1,,,,3.00%,0.00%,0.91%,0.12%,0.00%,6.00%,10.00%,4.00%,5.00%,4.00%,7.02%,5.56%,3.00%,7.00%,3.00%,0.91%,0.00%,6.00%,10.00%,4.00%,7.02%,3.00%,10.00%,FALSE,226.30%,0,,,,,
32891,Yellow-headed Blackbird ,Xanthocephalus xanthocephalus,yehbla,1,1,1,1,1.79%,0.26%,0.10%,5.33%,5.81%,2.01%,2.23%,2.13%,12.34%,9.22%,9.56%,25.96%,11.14%,4.54%,3.95%,5.33%,5.81%,2.01%,2.23%,2.13%,25.96%,3.95%,25.96%,FALSE,383.21%,,,,,,
32892,Bobolink ,Dolichonyx oryzivorus,boboli,1,,,,2.00%,0.03%,0.13%,0.04%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,0.84%,25.64%,4.00%,1.00%,0.00%,0.13%,0.00%,0.00%,0.00%,0.00%,25.64%,0.00%,25.64%,FALSE,696.38%,0,,,,,
32893,Western Meadowlark ,Sturnella neglecta,wesmea,1,,,,3.79%,0.17%,0.22%,10.08%,30.24%,0.79%,1.32%,6.09%,15.60%,15.85%,19.46%,47.16%,30.50%,24.74%,7.67%,10.08%,30.24%,0.79%,1.32%,6.09%,47.16%,7.67%,47.16%,FALSE,319.42%,,,,,,
32896,Eastern Meadowlark ,Sturnella magna,easmea,1,,,,5.00%,5.86%,10.90%,24.15%,0.00%,7.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,24.15%,0.00%,7.00%,0.00%,0.00%,0.03%,0.00%,24.15%,FALSE,542.25%,0,,,,,
32915,Chihuahuan Meadowlark ,Sturnella lilianae,lilmea2,1,1,1,1,0.08%,0.00%,0.00%,0.00%,0.01%,0.10%,1.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.01%,0.10%,1.60%,0.00%,0.00%,0.00%,1.60%,FALSE,654.97%,1,texas,,,,
33003,Orchard Oriole ,Icterus spurius,orcori,1,,,,4.00%,0.06%,1.62%,0.76%,0.00%,11.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.70%,1.00%,2.00%,0.00%,1.62%,0.00%,11.00%,0.00%,0.00%,14.70%,0.00%,14.70%,FALSE,376.65%,0,,,,,
33006,Hooded Oriole ,Icterus cucullatus,hooori,1,1,1,1,1.28%,0.03%,0.00%,0.03%,0.03%,2.16%,9.12%,12.11%,0.42%,0.94%,0.01%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,2.16%,9.12%,12.11%,0.94%,0.00%,12.11%,FALSE,347.50%,,,,,,
33048,Streak-backed Oriole ,Icterus pustulatus,stbori,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.01%,FALSE,700.00%,0,arizona,,,rare,
33060,Bullock's Oriole ,Icterus bullockii,bulori,1,,,,3.00%,0.00%,0.00%,0.05%,0.00%,2.00%,11.00%,11.00%,17.00%,11.00%,16.85%,0.87%,9.00%,17.00%,9.00%,0.05%,0.00%,2.00%,11.00%,11.00%,17.00%,9.00%,17.00%,FALSE,237.75%,0,,,,,
33073,Spot-breasted Oriole ,Icterus pectoralis,spbori,2,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
33076,Altamira Oriole ,Icterus gularis,altori,2,1,1,1,0.07%,0.00%,0.00%,0.00%,0.00%,1.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.59%,0.00%,0.00%,0.00%,0.00%,1.59%,FALSE,700.00%,1,texas,,,,
33083,Audubon's Oriole ,Icterus graduacauda,audori,2,1,1,1,0.02%,0.00%,0.00%,0.00%,0.00%,0.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.00%,0.00%,0.00%,0.00%,0.43%,FALSE,700.00%,1,texas,,,,
33091,Baltimore Oriole ,Icterus galbula,balori,1,,,,11.00%,0.66%,3.79%,5.32%,0.00%,10.00%,0.00%,0.00%,0.00%,0.00%,0.01%,11.24%,1.00%,0.00%,0.00%,5.32%,0.00%,10.00%,0.00%,0.00%,11.24%,0.00%,11.24%,FALSE,296.23%,0,,,,,
33097,Scott's Oriole ,Icterus parisorum,scoori,1,1,1,1,0.33%,0.00%,0.00%,0.00%,0.00%,1.27%,6.55%,0.39%,0.29%,0.74%,0.07%,0.00%,0.00%,0.08%,0.00%,0.00%,0.00%,1.27%,6.55%,0.39%,0.74%,0.00%,6.55%,FALSE,512.29%,,,,,,
33101,Red-winged Blackbird ,Agelaius phoeniceus,rewbla,1,,,,40.00%,61.98%,56.39%,44.12%,45.00%,30.00%,14.00%,21.00%,22.00%,16.00%,33.28%,57.45%,37.00%,35.00%,28.00%,61.98%,45.00%,30.00%,14.00%,21.00%,57.45%,28.00%,61.98%,FALSE,168.54%,0,,,,,
33131,Tricoloured Blackbird ,Agelaius tricolor,tribla,2,1,1,1,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.14%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%,1.14%,0.11%,0.11%,1.14%,FALSE,586.76%,1,california,,,,
33141,Shiny Cowbird ,Molothrus bonariensis,shicow,3,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,TRUE,#DIV/0!,0,,,,,
33150,Bronzed Cowbird ,Molothrus aeneus,brocow,1,,,,0.00%,0.00%,0.00%,0.00%,0.00%,4.00%,5.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.00%,5.00%,0.00%,0.00%,0.00%,5.00%,FALSE,388.89%,0,,,,,
33157,Brown-headed Cowbird ,Molothrus ater,bnhcow,1,,,,23.00%,26.95%,40.47%,29.04%,5.00%,19.00%,23.00%,16.00%,17.00%,16.00%,21.31%,44.78%,30.00%,18.00%,22.00%,40.47%,5.00%,19.00%,23.00%,16.00%,44.78%,22.00%,44.78%,FALSE,184.12%,0,,,,,
33172,Rusty Blackbird ,Euphagus carolinus,rusbla,1,,,1,1.00%,3.89%,3.06%,0.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.89%,FALSE,700.00%,0,,,,,
33175,Brewer's Blackbird ,Euphagus cyanocephalus,brebla,1,,1,1,3.02%,0.38%,0.25%,2.01%,3.26%,1.22%,1.67%,15.47%,12.49%,13.24%,18.49%,13.58%,16.35%,9.21%,10.41%,2.01%,3.26%,1.22%,1.67%,15.47%,18.49%,10.41%,18.49%,FALSE,246.39%,,,,,,
33177,Common Grackle ,Quiscalus quiscula,comgra,1,,,,26.00%,40.15%,30.55%,30.92%,28.00%,9.00%,0.00%,0.00%,0.00%,0.00%,0.43%,45.84%,14.00%,25.00%,0.00%,40.15%,28.00%,9.00%,0.00%,0.00%,45.84%,0.00%,45.84%,FALSE,260.90%,0,,,,,
33182,Boat-tailed Grackle ,Quiscalus major,botgra,1,,,,2.00%,0.00%,0.00%,0.00%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,4.00%,FALSE,700.00%,0,,,,,
33188,Great-tailed Grackle ,Quiscalus mexicanus,grtgra,1,1,1,1,3.67%,0.00%,0.00%,5.24%,5.00%,37.02%,21.39%,6.42%,3.46%,8.27%,0.27%,0.01%,0.04%,2.91%,0.02%,5.24%,5.00%,37.02%,21.39%,6.42%,8.27%,0.02%,37.02%,FALSE,310.87%,,,,,,
33269,Ovenbird ,Seiurus aurocapilla,ovenbi1,1,,,,7.00%,0.21%,1.50%,0.22%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.01%,3.05%,1.00%,1.00%,0.00%,1.50%,0.00%,4.00%,0.00%,0.00%,3.05%,0.00%,4.00%,FALSE,327.49%,0,,,,,
33273,Worm-eating Warbler ,Helmitheros vermivorum,woewar1,1,,,,1.00%,0.05%,0.81%,0.02%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.81%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,4.00%,FALSE,582.12%,0,,,,,
33275,Louisiana Waterthrush ,Parkesia motacilla,louwat,1,,,,2.00%,0.39%,5.68%,4.86%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.68%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,5.68%,FALSE,517.71%,0,,,,,
33276,Northern Waterthrush ,Parkesia noveboracensis,norwat,1,,,,2.00%,0.41%,1.83%,0.42%,0.00%,5.00%,0.00%,0.00%,0.00%,0.00%,0.88%,1.33%,5.00%,0.00%,0.00%,1.83%,0.00%,5.00%,0.00%,0.00%,5.00%,0.00%,5.00%,FALSE,295.86%,0,,,,,
33279,Golden-winged Warbler ,Vermivora chrysoptera,gowwar,2,,,,1.00%,0.01%,0.14%,0.06%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.14%,0.00%,2.00%,0.00%,0.00%,0.00%,0.00%,2.00%,FALSE,655.09%,0,,,,,
33280,Blue-winged Warbler ,Vermivora cyanoptera,buwwar,1,,,,2.00%,0.16%,1.78%,0.05%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,1.78%,0.00%,4.00%,0.00%,0.00%,0.01%,0.00%,4.00%,FALSE,484.00%,0,,,,,
33285,Black-and-white Warbler ,Mniotilta varia,bawwar,1,,,,7.00%,0.49%,2.12%,2.11%,0.00%,12.00%,0.00%,0.00%,0.00%,0.00%,0.01%,3.44%,0.00%,0.00%,0.00%,2.12%,0.00%,12.00%,0.00%,0.00%,3.44%,0.00%,12.00%,FALSE,478.36%,0,,,,,
33286,Prothonotary Warbler ,Protonotaria citrea,prowar,1,,,,2.00%,0.07%,4.23%,1.38%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.23%,0.00%,4.00%,0.00%,0.00%,0.00%,0.00%,4.23%,FALSE,359.78%,0,,,,,
33287,Swainson's Warbler ,Limnothlypis swainsonii,swawar,2,,,,0.00%,0.00%,0.02%,0.00%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,1.00%,0.00%,0.00%,0.00%,0.00%,1.00%,FALSE,686.34%,0,,,,,
33288,Crescent-chested Warbler ,Oreothlypis superciliosa,crcwar,4,1,1,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.16%,0.00%,0.00%,0.00%,0.16%,FALSE,700.00%,0,arizona,,,rare,
33295,Tennessee Warbler ,Leiothlypis peregrina,tenwar,1,,,,2.00%,0.04%,1.46%,0.90%,0.00%,9.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.65%,0.00%,0.00%,0.00%,1.46%,0.00%,9.00%,0.00%,0.00%,0.65%,0.00%,9.00%,FALSE,567.12%,0,,,,,
33296,Orange-crowned Warbler ,Leiothlypis celata,orcwar,1,,,1,4.00%,0.21%,0.59%,6.24%,2.00%,7.00%,3.00%,13.00%,4.00%,2.00%,4.94%,0.23%,4.00%,2.00%,9.00%,6.24%,2.00%,7.00%,3.00%,13.00%,4.94%,9.00%,13.00%,FALSE,201.42%,0,,,,,
